Regulator	Target	MI	pvalue
hsa-miR-214-3p	SCN7A	0.36849544624810715	1.0231815394945443E-12
hsa-miR-199a-3p	UNC5C	0.3719949379418916	8.111297233881487E-6
hsa-miR-199a-3p	TGFB2	0.36805302874190216	0.003984424988857427
hsa-miR-3120-5p	CHRNB4	0.34708744953453385	9.000702902994817E-7
hsa-miR-199a-3p	TMEM131L	0.38076245189094965	6.139089236967266E-12
hsa-miR-199a-3p	SPNS2	0.319273947165825	0.003984424988857427
hsa-miR-214-3p	CARMIL1	0.3524724087586257	0.0
hsa-miR-214-3p	CHRM3	0.3040926757937981	5.421265658469565E-4
hsa-miR-214-3p	ZNF385D	0.31800473002725094	0.0
hsa-miR-214-3p	ANXA1	0.4135795672852939	1.0231815394945443E-12
hsa-miR-3120-3p	ASPN	0.41362462098380237	6.859791710667196E-5
hsa-miR-214-3p	ASPN	0.4256930722092339	0.0
hsa-miR-199a-5p	ESR2	0.33848358941979634	0.027083185207970928
hsa-miR-199a-3p	LTBP2	0.39125222733870835	0.0
hsa-miR-199a-3p	PRELP	0.38249943862669683	7.776179700158536E-11
hsa-miR-3120-5p	LRRK1	0.32835439806327754	0.0
hsa-miR-199a-3p	COL1A2	0.44333220950827557	0.0
hsa-miR-199a-3p	COL1A1	0.3698036263862339	8.707274901098572E-10
hsa-miR-199a-5p	OGN	0.40938560593511947	7.776179700158536E-11
hsa-miR-214-5p	MN1	0.34449083748486303	0.027083185207970928
hsa-miR-199a-3p	FOXS1	0.37683433112808834	0.027083185207970928
hsa-miR-199a-3p	MGP	0.336666394278312	6.139089236967266E-12
hsa-miR-199a-3p	ADAMTS12	0.3538802122190671	8.707274901098572E-10
hsa-miR-199a-3p	ADAMTS15	0.4239300082214405	0.0
hsa-miR-214-3p	PRKD1	0.3498894120081511	8.707274901098572E-10
hsa-miR-214-3p	COL15A1	0.32639812203028407	6.859791710667196E-5
hsa-miR-3120-3p	PGF	0.3428306591676586	0.003984424988857427
hsa-miR-199a-3p	SELENOP	0.36302225660557824	1.0231815394945443E-12
hsa-miR-214-3p	BOK	0.34645922974424137	0.003984424988857427
hsa-miR-199a-3p	APOD	0.38855446246291075	7.776179700158536E-11
hsa-miR-214-3p	KCP	0.35392781404559254	7.776179700158536E-11
hsa-miR-214-5p	IRAK3	0.3636468594685979	0.003984424988857427
hsa-miR-214-5p	VCAM1	0.3301054168581947	0.027083185207970928
hsa-miR-3120-5p	TENT5A	0.3441804366890073	0.003984424988857427
hsa-miR-199a-3p	GAB1	0.34465102617330245	0.003984424988857427
hsa-miR-214-3p	ADCYAP1R1	0.30011310843475686	5.421265658469565E-4
hsa-miR-199a-5p	APOD	0.35899173051714645	9.000702902994817E-7
hsa-miR-199a-3p	SDC2	0.3148550666706482	5.421265658469565E-4
hsa-miR-199a-3p	IGF2	0.4110580259375469	0.0
hsa-miR-199a-5p	CTSC	0.35386515308030986	9.000702902994817E-7
hsa-miR-199a-3p	ANXA1	0.3533471016806466	0.0
hsa-miR-3120-5p	RHBDF1	0.3352087004786828	0.027083185207970928
hsa-miR-199a-3p	WIPF3	0.3296138709597791	5.421265658469565E-4
hsa-miR-214-3p	OMD	0.38131339396275166	9.000702902994817E-7
hsa-miR-199a-3p	NGFR	0.3775052437353381	0.0
hsa-miR-199a-5p	TNN	0.32012776236338664	6.859791710667196E-5
hsa-miR-214-3p	IGFBP5	0.38081565070973156	0.0
hsa-miR-214-3p	SEMA6A	0.3871502142082803	6.859791710667196E-5
hsa-miR-3120-3p	NDST3	0.36438226962392656	0.027083185207970928
hsa-miR-214-3p	VGLL3	0.40640637537721397	0.0
hsa-miR-214-3p	ITGA11	0.34803550843169717	9.000702902994817E-7
hsa-miR-199a-3p	CHRM3	0.32385522206951417	0.027083185207970928
hsa-miR-199a-3p	SRGAP1	0.3385849553874362	6.859791710667196E-5
hsa-miR-199a-3p	PMP2	0.318408542494136	0.0
hsa-miR-199a-3p	OMD	0.41815543915740805	0.0
hsa-miR-199a-3p	PLPPR4	0.35344637665188755	0.003984424988857427
hsa-miR-199a-5p	LUM	0.46128908934963186	7.776179700158536E-11
hsa-miR-214-5p	PDE3A	0.3530826925981279	0.0
hsa-miR-214-3p	CYYR1	0.3353503522467291	0.003984424988857427
hsa-miR-199a-5p	MRC1	0.4155689175068009	0.0
hsa-miR-3120-3p	PBX3	0.33985324778660375	9.000702902994817E-7
hsa-miR-3120-3p	ROBO1	0.34845735928322535	7.776179700158536E-11
hsa-miR-199a-5p	FMO2	0.3130991528763157	5.421265658469565E-4
hsa-miR-199a-5p	NDST3	0.33446337958335365	5.421265658469565E-4
hsa-miR-199a-3p	ITIH2	0.37394616135242	0.0
hsa-miR-199a-3p	ITIH5	0.3744907182613761	0.0
hsa-miR-199a-5p	IGFBP5	0.36753973793640254	8.707274901098572E-10
hsa-miR-3120-3p	VGLL3	0.34615439805047865	9.407949619344436E-8
hsa-miR-214-3p	FBLN5	0.4095163223247938	0.027083185207970928
hsa-miR-199a-3p	LRRK1	0.3387357404111896	0.003984424988857427
hsa-miR-214-5p	FOXS1	0.34551272937504557	0.0
hsa-miR-214-3p	SPHK1	0.35184911191561574	0.0
hsa-miR-199a-3p	A4GALT	0.33936303412503976	1.0231815394945443E-12
hsa-miR-214-3p	A4GALT	0.34842758855803935	0.027083185207970928
hsa-miR-214-3p	PGF	0.3548578887397091	8.111297233881487E-6
hsa-miR-214-3p	ESR2	0.32371080796876445	6.859791710667196E-5
hsa-miR-199a-3p	SRPX2	0.4727997028637058	0.0
hsa-miR-199a-5p	DCT	0.32701494320999336	0.027083185207970928
hsa-miR-199a-5p	DCN	0.3863176454573765	5.421265658469565E-4
hsa-miR-3120-5p	STEAP4	0.37816104760215224	0.027083185207970928
hsa-miR-199a-5p	MGP	0.31752339410136526	0.003984424988857427
hsa-miR-3120-5p	PLPPR4	0.3357153621558563	6.139089236967266E-12
hsa-miR-214-3p	VCAM1	0.370959228943851	1.0231815394945443E-12
hsa-miR-199a-3p	BMP5	0.3932906613215676	0.0
hsa-miR-214-3p	PPL	0.34364654950047435	9.000702902994817E-7
hsa-miR-214-5p	ISLR	0.36339773462381214	9.000702902994817E-7
hsa-miR-214-3p	SNTG2	0.3381436573809206	9.407949619344436E-8
hsa-miR-199a-5p	NAALAD2	0.3106984270422041	7.776179700158536E-11
hsa-miR-214-3p	MYO7B	0.35238164013979645	0.027083185207970928
hsa-miR-199a-5p	hsa-miR-3120-5p	0.5204220641434479	0.0
hsa-miR-199a-3p	hsa-miR-199a-5p	0.7364838273327857	0.0
hsa-miR-199a-5p	FILIP1L	0.3076607292741178	0.027083185207970928
hsa-miR-199a-3p	ITGA11	0.35368685336235955	0.003984424988857427
hsa-miR-199a-5p	MET	0.3564352556630733	0.0
hsa-miR-199a-5p	SELENOP	0.365153063217589	0.0
hsa-miR-199a-5p	hsa-miR-3120-3p	0.5414959768909775	0.0
hsa-miR-3120-5p	IGFBP5	0.37736764957870134	0.0
hsa-miR-199a-3p	PPP2R2C	0.35306301911161114	0.003984424988857427
hsa-miR-214-3p	GAB1	0.35374379260042993	6.859791710667196E-5
hsa-miR-3120-3p	CPLX1	0.30919121126442367	0.027083185207970928
hsa-miR-3120-5p	EYA1	0.33647256518837704	6.859791710667196E-5
hsa-miR-214-5p	NRG3	0.31765700813911024	0.027083185207970928
hsa-miR-199a-3p	TMEM71	0.3223334974882222	9.407949619344436E-8
hsa-miR-199a-3p	OGN	0.43273443723648136	0.0
hsa-miR-214-3p	ALDH1A3	0.34708210103450404	9.293557923228946E-9
hsa-miR-214-3p	APOD	0.3832639765869116	8.707274901098572E-10
hsa-miR-214-3p	IGF2	0.412571898430458	8.111297233881487E-6
hsa-miR-214-3p	SDC2	0.3322999027141098	8.707274901098572E-10
hsa-miR-3120-5p	DCT	0.31470702273268064	0.027083185207970928
hsa-miR-3120-5p	DCN	0.3863391685981994	5.421265658469565E-4
hsa-miR-199a-3p	BICC1	0.30275651603397036	0.003984424988857427
hsa-miR-214-3p	L3MBTL4	0.34296037763012327	9.000702902994817E-7
hsa-miR-199a-5p	MUC19	0.3625023543847708	6.859791710667196E-5
hsa-miR-214-3p	PTX3	0.3280088134113754	0.027083185207970928
hsa-miR-3120-5p	hsa-miR-199a-5p	0.5286353571120838	0.0
hsa-miR-3120-5p	TEX15	0.31942457947525	0.027083185207970928
hsa-miR-214-5p	CFH	0.4024713040067241	5.421265658469565E-4
hsa-miR-199a-5p	CCN4	0.34362108034922717	7.776179700158536E-11
hsa-miR-3120-5p	hsa-miR-199a-3p	0.5522491642811884	9.293557923228946E-9
hsa-miR-199a-5p	IRAK3	0.36503926250154106	5.421265658469565E-4
hsa-miR-199a-3p	STEAP4	0.3780792901287872	0.0
hsa-miR-214-3p	PDE3A	0.35705109845445127	8.707274901098572E-10
hsa-miR-214-5p	hsa-miR-199a-3p	0.5215575101458496	0.0
hsa-miR-199a-5p	SFRP4	0.39540055144053404	9.407949619344436E-8
hsa-miR-214-5p	FGF10	0.29943335644231367	0.027083185207970928
hsa-miR-214-3p	NFATC1	0.33035869235296994	8.707274901098572E-10
hsa-miR-214-3p	FLNC	0.31240333153695565	0.003984424988857427
hsa-miR-214-5p	hsa-miR-199a-5p	0.49282215756154074	0.0
hsa-miR-199a-3p	IRAK3	0.3542323307151468	8.111297233881487E-6
hsa-miR-3120-3p	PRLR	0.3381609647950854	5.421265658469565E-4
hsa-miR-214-3p	SPNS2	0.34031471804879787	7.776179700158536E-11
hsa-miR-214-5p	PRKD1	0.32163539764230054	9.407949619344436E-8
hsa-miR-199a-3p	NID1	0.3736470844519069	6.139089236967266E-12
hsa-miR-214-3p	PTCH2	0.3350203515990449	9.293557923228946E-9
hsa-miR-199a-3p	ISLR	0.4140229791670462	0.0
hsa-miR-199a-3p	SPHKAP	0.3525816413567275	9.407949619344436E-8
hsa-miR-199a-5p	EYA1	0.3709258959843666	0.027083185207970928
hsa-miR-214-5p	MRC1	0.4540821951978886	8.111297233881487E-6
hsa-miR-3120-3p	ABCA6	0.3551976784033552	6.859791710667196E-5
hsa-miR-214-3p	PPP2R2C	0.3819509805787393	0.0
hsa-miR-3120-5p	VGLL3	0.40753732586939573	0.003984424988857427
hsa-miR-214-5p	PAWR	0.3177626793805064	0.003984424988857427
hsa-miR-214-3p	FOXS1	0.36580057710985786	5.421265658469565E-4
hsa-miR-214-3p	SELENOP	0.3672682686635378	9.000702902994817E-7
hsa-miR-214-3p	PRELP	0.3932179459003204	5.421265658469565E-4
hsa-miR-214-3p	LTBP2	0.40897020415023005	0.0
hsa-miR-3120-5p	DGKI	0.3294472967982888	0.027083185207970928
hsa-miR-199a-5p	MCTP1	0.34015082963893434	0.003984424988857427
hsa-miR-199a-3p	PDLIM3	0.3422205032215956	0.003984424988857427
hsa-miR-199a-5p	FOXS1	0.3808574559325776	6.859791710667196E-5
hsa-miR-199a-3p	ITGA8	0.3188610926377708	0.0
hsa-miR-214-3p	RASSF9	0.3409295255799238	0.027083185207970928
hsa-miR-199a-3p	SYNPO2	0.34723006211141905	7.776179700158536E-11
hsa-miR-199a-3p	ASPN	0.4381259165065491	0.0
hsa-miR-3120-3p	hsa-miR-199a-5p	0.5248246219600233	0.0
hsa-miR-199a-3p	KIF26A	0.33095200206748177	8.111297233881487E-6
hsa-miR-199a-5p	PTCH2	0.37005832807094746	5.421265658469565E-4
hsa-miR-3120-3p	hsa-miR-199a-3p	0.5364288480713536	1.0231815394945443E-12
hsa-miR-214-5p	IGFBP5	0.37199861011083313	0.027083185207970928
hsa-miR-199a-3p	WSCD2	0.3377321220104795	6.859791710667196E-5
hsa-miR-199a-5p	PDE3A	0.3558498564193805	6.859791710667196E-5
hsa-miR-199a-3p	FILIP1L	0.33889460349485495	9.407949619344436E-8
hsa-miR-3120-3p	DCT	0.34560762275621865	0.027083185207970928
hsa-miR-214-3p	CXCR4	0.3005414641343592	0.027083185207970928
hsa-miR-214-5p	COL3A1	0.3648827367382068	6.859791710667196E-5
hsa-miR-199a-3p	FBLN5	0.3748122737514248	0.0
hsa-miR-3120-5p	TIMP3	0.3374555581816445	5.421265658469565E-4
hsa-miR-199a-3p	FBLN2	0.344468597073975	0.0
hsa-miR-214-3p	COL12A1	0.3659882597634519	6.139089236967266E-12
hsa-miR-199a-3p	TPBGL	0.34094514228360906	0.003984424988857427
hsa-miR-3120-5p	SMOC2	0.36344976755501923	9.407949619344436E-8
hsa-miR-214-5p	ITGA11	0.36293749221019617	0.003984424988857427
hsa-miR-214-3p	NDP	0.3363801501962764	0.003984424988857427
hsa-miR-199a-5p	PRELP	0.3776627583208114	9.407949619344436E-8
hsa-miR-214-5p	hsa-miR-214-3p	0.4752486467826379	0.027083185207970928
hsa-miR-3120-3p	VCAM1	0.371350985878861	7.776179700158536E-11
hsa-miR-199a-5p	VGLL3	0.38151364386739306	7.776179700158536E-11
hsa-miR-214-3p	MRC1	0.3966201895200733	0.027083185207970928
hsa-miR-3120-5p	SIK1B	0.3220011559744876	1.0231815394945443E-12
hsa-miR-199a-5p	L3MBTL4	0.36647706094068666	0.003984424988857427
hsa-miR-214-5p	hsa-miR-3120-5p	0.5150689480141907	9.407949619344436E-8
hsa-miR-3120-3p	hsa-miR-214-5p	0.6038224597933118	0.0
hsa-miR-214-3p	TMEM229B	0.3351707837406769	8.111297233881487E-6
hsa-miR-199a-3p	NCALD	0.33026365845540406	0.027083185207970928
hsa-miR-214-5p	ADAMTS15	0.37013874520076656	0.027083185207970928
hsa-miR-214-3p	MXRA5	0.33993852191704266	0.003984424988857427
hsa-miR-3120-3p	hsa-miR-214-3p	0.5170346024779469	9.000702902994817E-7
hsa-miR-214-3p	COL3A1	0.48806421472317796	0.0
hsa-miR-199a-3p	ALX4	0.3403879831837742	0.0
hsa-miR-199a-5p	NID1	0.37655152329138364	7.776179700158536E-11
hsa-miR-214-3p	LAMA1	0.3460886239661223	0.003984424988857427
hsa-miR-3120-3p	hsa-miR-3120-5p	0.5493848240347584	0.0
hsa-miR-199a-3p	ABCA8	0.35503021865558543	8.707274901098572E-10
hsa-miR-199a-3p	ABCA9	0.3482815026207312	0.0
hsa-miR-199a-3p	ABCA6	0.3910733463075509	8.707274901098572E-10
hsa-miR-199a-3p	PTGIS	0.35191368514237403	0.003984424988857427
hsa-miR-214-3p	LAMC3	0.4188618464506738	7.776179700158536E-11
hsa-miR-214-3p	SATB2	0.33756145459409537	7.776179700158536E-11
hsa-miR-199a-5p	STEAP4	0.3369916659837272	9.407949619344436E-8
hsa-miR-214-3p	SFRP1	0.3376737204270928	0.003984424988857427
hsa-miR-214-3p	SFRP4	0.3720657980532838	6.139089236967266E-12
hsa-miR-3120-5p	KIF26A	0.36939852670957685	1.0231815394945443E-12
hsa-miR-199a-3p	PRL	0.31276964174489225	6.859791710667196E-5
hsa-miR-214-3p	CPED1	0.35800234551243276	8.111297233881487E-6
hsa-miR-199a-5p	ISLR	0.39150140155258484	0.003984424988857427
hsa-miR-3120-5p	TGFB2	0.3312731994031353	5.421265658469565E-4
hsa-miR-199a-3p	IBSP	0.32958306204222887	0.003984424988857427
hsa-miR-199a-5p	SMOC2	0.40958354374386197	0.0
hsa-miR-199a-5p	CFH	0.3641792935201126	6.859791710667196E-5
hsa-miR-199a-3p	CARMIL1	0.36851791395897915	5.421265658469565E-4
hsa-miR-3120-5p	RGS16	0.32853542368952504	8.707274901098572E-10
hsa-miR-199a-3p	PAPLN	0.36019814963039853	9.407949619344436E-8
hsa-miR-199a-5p	ADAMTS14	0.3392374070834003	6.859791710667196E-5
hsa-miR-199a-5p	ADAMTS15	0.4457947783954456	7.776179700158536E-11
hsa-miR-3120-5p	PAWR	0.33201210883842514	0.027083185207970928
hsa-miR-214-3p	ZFR2	0.3026534460550796	6.859791710667196E-5
hsa-miR-214-5p	TMEM131L	0.39098249298244564	0.0
hsa-miR-3120-5p	hsa-miR-214-3p	0.4823166560948649	9.000702902994817E-7
hsa-miR-214-3p	STEAP4	0.35998455590619727	9.000702902994817E-7
hsa-miR-214-5p	GPC3	0.3359525205569862	1.0231815394945443E-12
hsa-miR-214-3p	COL4A6	0.3356421369330802	0.003984424988857427
