Regulator	Target	MI	pvalue
hsa-miR-892b	RBM24	0.3571969044267662	3.1764553209967517E-8
hsa-miR-888-5p	GRM8	0.3314177841673784	0.004495665183045228
hsa-miR-888-5p	ZBTB38	0.34424898655243763	1.563883265442989E-5
hsa-miR-888-5p	RND1	0.34111961326344126	0.0
hsa-miR-892a	KCNH7	0.3440229642830009	0.025844846660657006
hsa-miR-888-5p	KL	0.3267816508179087	1.563883265442989E-5
hsa-miR-888-5p	NEXMIF	0.36110691385908866	0.0
hsa-miR-891b	WNT7A	0.33290634641269023	7.27635461454379E-4
hsa-miR-892a	TMEM108	0.3335323769637795	0.0
hsa-miR-888-5p	SH3BP5	0.3446814147951199	0.0
hsa-miR-890	DTX1	0.37463626685854107	0.004495665183045228
hsa-miR-890	RPH3A	0.3342314029017263	3.622208644138425E-9
hsa-miR-888-5p	PDE4B	0.33840399038359775	4.232170169871097E-12
hsa-miR-888-5p	DSCAML1	0.3345993133465525	1.563883265442989E-5
hsa-miR-892a	AIF1L	0.34867936072878936	0.025844846660657006
hsa-miR-888-5p	EOMES	0.35597646242386943	0.0
hsa-miR-888-5p	PYGM	0.35134996063058976	0.0
hsa-miR-892b	GDF7	0.36274924590431984	0.0
hsa-miR-891b	CDH18	0.3755577340854114	0.025844846660657006
hsa-miR-890	EBF1	0.3456084701814931	4.0734637885009306E-11
hsa-miR-888-5p	RPGRIP1	0.3403695545567573	0.0
hsa-miR-888-5p	ZNF676	0.31401796023945494	1.1009882617873945E-4
hsa-miR-888-5p	ZNF679	0.3341394437774098	0.0
hsa-miR-892a	SCNN1B	0.33659269669904773	0.025844846660657006
hsa-miR-892b	EBF1	0.3760570944556362	4.232170169871097E-12
hsa-miR-892a	PPP1R3A	0.3262735822901307	3.93591825798012E-10
hsa-miR-892b	NMNAT3	0.35830288237325986	3.622208644138425E-9
hsa-miR-888-5p	PLK5	0.36713984645488124	0.0
hsa-miR-892a	DCBLD2	0.339390376820612	1.563883265442989E-5
hsa-miR-892b	KCNIP4	0.34841930973711055	4.232170169871097E-12
hsa-miR-890	PDE4B	0.34272199807628156	7.27635461454379E-4
hsa-miR-892a	WNT7A	0.35839811324003795	0.0
hsa-miR-888-5p	PNMA8B	0.40283440553598476	0.0
hsa-miR-892a	PYGM	0.3446254783308164	0.0
hsa-miR-888-5p	TRIM9	0.3072100146071524	0.004495665183045228
hsa-miR-888-5p	ZNF729	0.3465053233197279	3.1764553209967517E-8
hsa-miR-888-5p	ZNF728	0.3292716019252511	3.622208644138425E-9
hsa-miR-892b	NEURL1	0.35904485287315047	2.6480741655010576E-7
hsa-miR-888-5p	SH3GL3	0.3945797558066658	0.0
hsa-miR-892b	USH1G	0.3380315935768936	0.004495665183045228
hsa-miR-890	SLC16A7	0.37007478088537943	5.290212712338871E-13
hsa-miR-888-5p	GFAP	0.3384518597443496	0.025844846660657006
hsa-miR-892b	RNF144A	0.3510986351441208	2.0930419764031427E-6
hsa-miR-892b	PTPN5	0.33474798270870454	7.27635461454379E-4
hsa-miR-888-5p	LHX1	0.33230634967394124	7.27635461454379E-4
hsa-miR-892b	CHN2	0.35959860763696244	0.004495665183045228
hsa-miR-888-5p	EXPH5	0.3496370717176566	4.232170169871097E-12
hsa-miR-892a	UNC5D	0.3402117992118214	1.1009882617873945E-4
hsa-miR-888-5p	PPP1R3A	0.34782810438372236	5.290212712338871E-13
hsa-miR-888-5p	AKR1C2	0.33030012048828594	3.93591825798012E-10
hsa-miR-890	RASSF8	0.34730818444370826	5.290212712338871E-13
hsa-miR-888-5p	RPH3A	0.3567071191587557	3.93591825798012E-10
hsa-miR-888-5p	CELF5	0.3284341223867262	1.1009882617873945E-4
hsa-miR-892b	ST18	0.3868549661891416	1.1009882617873945E-4
hsa-miR-888-5p	CXCL14	0.35094565971026453	0.025844846660657006
hsa-miR-888-5p	ITGA2B	0.3477592081530935	4.0734637885009306E-11
hsa-miR-890	EXPH5	0.3350997245959825	4.0734637885009306E-11
hsa-miR-892b	DPYSL4	0.40688755404408355	0.0
hsa-miR-890	CHN2	0.3402219564018428	7.27635461454379E-4
hsa-miR-892a	AQP5	0.33126291823563647	2.0930419764031427E-6
hsa-miR-888-5p	GRAMD2A	0.31322588971265897	0.004495665183045228
hsa-miR-888-5p	RASSF8	0.3384871256606668	1.563883265442989E-5
hsa-miR-892b	TF	0.37332257456403656	3.93591825798012E-10
hsa-miR-888-5p	RASGRP2	0.3464223817811717	0.0
hsa-miR-888-5p	LRRC38	0.3271710611876767	3.93591825798012E-10
hsa-miR-890	ITGA2B	0.33831523193555524	0.025844846660657006
hsa-miR-888-5p	PPP1R1A	0.35014564338205884	0.0
hsa-miR-890	KCNA1	0.3588020840198739	1.563883265442989E-5
hsa-miR-888-5p	RASAL1	0.34494531562017616	1.563883265442989E-5
hsa-miR-891b	CDYL2	0.3739952738803975	2.0930419764031427E-6
hsa-miR-888-5p	ANKS1B	0.3343444063076457	7.27635461454379E-4
hsa-miR-888-5p	RBM24	0.3686039020229214	0.0
hsa-miR-892b	HCRTR1	0.3264004304259895	0.004495665183045228
hsa-miR-888-5p	PCDHB7	0.3355134263205	1.1009882617873945E-4
hsa-miR-888-5p	PCDHA1	0.30497990484591897	0.004495665183045228
hsa-miR-888-5p	SLC10A4	0.35896917410996293	0.0
hsa-miR-892b	FAM184B	0.3242289058861608	1.1009882617873945E-4
hsa-miR-892b	TMEM108	0.34007789176728453	2.6480741655010576E-7
hsa-miR-892b	DCBLD2	0.339682869490318	2.0930419764031427E-6
hsa-miR-888-5p	CA4	0.34292136854242355	0.0
hsa-miR-888-5p	KRT222	0.33511841872883535	0.0
hsa-miR-892a	NEUROD2	0.33538858266129074	0.025844846660657006
hsa-miR-888-5p	JPH3	0.3401023992456975	5.290212712338871E-13
hsa-miR-892a	NEURL1	0.35739698368598766	1.1009882617873945E-4
hsa-miR-888-5p	GPR12	0.3377788923991875	0.0
hsa-miR-892b	SHB	0.3245233246312114	7.27635461454379E-4
hsa-miR-890	PLAAT1	0.33520237798949953	5.290212712338871E-13
hsa-miR-888-5p	SMOC1	0.32920356414616025	2.6480741655010576E-7
hsa-miR-892b	MMD2	0.35556931792004876	3.1764553209967517E-8
hsa-miR-892a	RNF144A	0.35534639925470574	2.6480741655010576E-7
hsa-miR-891b	MMD2	0.3371882078227024	7.27635461454379E-4
hsa-miR-888-5p	KLHL13	0.34616400449201484	0.025844846660657006
hsa-miR-892b	EFCAB5	0.3577320790403474	3.1764553209967517E-8
hsa-miR-888-5p	PLAAT1	0.34782054420818503	4.0734637885009306E-11
hsa-miR-888-5p	GPR26	0.33902955040520294	1.1009882617873945E-4
hsa-miR-890	RASGRP2	0.3322388780314218	7.27635461454379E-4
hsa-miR-888-5p	MMD2	0.36904090055330124	4.232170169871097E-12
hsa-miR-892b	CAMK2N1	0.3068492188348131	0.004495665183045228
hsa-miR-888-5p	DAPK2	0.34083819609025046	2.6480741655010576E-7
hsa-miR-892a	ZBTB38	0.34639379045219015	1.1009882617873945E-4
hsa-miR-888-5p	IGF2BP3	0.3235345133480126	1.563883265442989E-5
hsa-miR-888-5p	CLEC4F	0.3288439999745535	0.0
hsa-miR-892b	DAPK2	0.32456494217456233	7.27635461454379E-4
hsa-miR-888-5p	B3GAT1	0.3533657053827119	0.0
hsa-miR-888-5p	NEURL1	0.3614431106447479	0.0
hsa-miR-888-5p	CLEC2L	0.347178967162577	0.0
hsa-miR-888-5p	STAT5A	0.3663579141560194	0.0
hsa-miR-892b	TAFA2	0.3409376276691644	1.563883265442989E-5
hsa-miR-888-5p	DACH1	0.3743494265557518	1.1009882617873945E-4
hsa-miR-888-5p	DISP3	0.336060182799027	1.563883265442989E-5
hsa-miR-888-5p	PTPN5	0.32593259160090504	0.0
hsa-miR-888-5p	LINGO2	0.3506339848351668	0.0
hsa-miR-888-5p	KCNIP4	0.35242772816628554	0.0
hsa-miR-892a	DPYSL4	0.36881975765707914	0.0
hsa-miR-888-5p	TF	0.35961972951250376	0.0
hsa-miR-888-5p	ZBTB18	0.3595399202619984	0.0
hsa-miR-888-5p	DPYSL4	0.38883351062155763	4.232170169871097E-12
hsa-miR-892a	SLC16A7	0.34417871733034305	4.0734637885009306E-11
hsa-miR-892a	SMOC1	0.3409508075048796	2.6480741655010576E-7
hsa-miR-890	ZBTB18	0.3838499362882299	1.563883265442989E-5
hsa-miR-888-5p	ZFR2	0.3378248927605375	2.0930419764031427E-6
hsa-miR-888-5p	CHRM3	0.3451207232596619	0.0
hsa-miR-892a	ZBTB18	0.35753543793742865	4.0734637885009306E-11
