Regulator	Target	MI	pvalue
hsa-let-7e-3p	LLGL2	0.31198148025817185	3.691197911326327E-6
hsa-miR-125a-5p	TRPC3	0.2983742562874821	0.009911746888782602
hsa-miR-99b-5p	DIAPH2	0.3247944419191893	0.009911746888782602
hsa-miR-125a-5p	ANKRD6	0.3083117502623618	3.691197911326327E-6
hsa-miR-99b-5p	GRAMD1B	0.3046711435864215	0.0
hsa-miR-125a-5p	SLC6A3	0.29400118448640533	0.009911746888782602
hsa-let-7e-3p	hsa-miR-99b-5p	0.3401705694268853	7.885599587948988E-4
hsa-miR-99b-5p	hsa-let-7e-3p	0.35376452698055505	0.009911746888782602
hsa-miR-99b-5p	hsa-let-7e-5p	0.36332984894580117	0.0
hsa-miR-125a-3p	NEUROD2	0.3065820586617876	2.210515150924408E-7
hsa-miR-125a-5p	TLL1	0.3637273264775695	7.885599587948988E-4
hsa-let-7e-5p	hsa-let-7e-3p	0.3361313308854568	0.0
hsa-miR-125a-5p	RNF144A	0.2990974677673631	7.885599587948988E-4
hsa-miR-125a-5p	CEACAM21	0.34771856101703086	0.0
hsa-miR-99b-5p	ZNF385B	0.32931106149665446	3.0701441389169304E-11
hsa-miR-99b-3p	DISC1	0.3118886881939125	1.2228270396263952E-8
hsa-miR-125a-5p	YPEL2	0.343730324587176	6.288110032670602E-10
hsa-miR-125a-5p	LINGO2	0.35060024582295796	0.0
hsa-miR-99b-3p	TTR	0.3200565985129305	2.210515150924408E-7
hsa-let-7e-5p	hsa-miR-99b-5p	0.37085590215951214	0.0
hsa-miR-125a-5p	KL	0.32340638971530467	0.0
hsa-miR-99b-5p	TLL1	0.3273011798861897	3.691197911326327E-6
hsa-miR-99b-5p	FBXL7	0.3170602253299962	0.009911746888782602
hsa-miR-125a-5p	MDFI	0.3444251636316711	5.655133980897453E-5
hsa-miR-125a-5p	PROKR2	0.3150738058647823	7.885599587948988E-4
hsa-miR-99b-5p	LEMD1	0.3290986074418994	0.0
hsa-miR-125a-5p	SLC22A23	0.3270807434228996	5.655133980897453E-5
hsa-miR-125a-5p	SAMD3	0.35046538715915376	0.0
hsa-miR-99b-5p	DRAXIN	0.32814699085246196	0.009911746888782602
hsa-miR-99b-5p	PRL	0.32056553186419556	3.0701441389169304E-11
hsa-miR-99b-5p	RGPD3	0.3029460741916509	0.009911746888782602
hsa-miR-125a-3p	MOBP	0.28237930815617013	0.009911746888782602
hsa-miR-99b-5p	SLC17A7	0.3567896519854075	3.0701441389169304E-11
hsa-miR-125a-5p	SMIM24	0.3146583485290202	1.2228270396263952E-8
hsa-miR-125a-5p	MMD2	0.3042753629891936	0.009911746888782602
hsa-miR-125a-5p	TMTC2	0.3184777555599108	0.009911746888782602
hsa-miR-125a-3p	ZBTB18	0.3193217730933414	7.885599587948988E-4
hsa-miR-125a-5p	hsa-let-7e-5p	0.36312171846961966	0.0
hsa-miR-125a-3p	KCNA1	0.31459369264590126	3.691197911326327E-6
hsa-miR-125a-5p	NR3C2	0.3072973052900544	3.691197911326327E-6
hsa-miR-125a-3p	DTX1	0.3172704482280436	0.009911746888782602
hsa-miR-99b-5p	PLEKHG4B	0.31406868465257437	0.0
hsa-miR-125a-5p	FLRT2	0.3109813509749874	1.1370904218210853E-12
hsa-miR-99b-5p	SEC14L5	0.33628639278698413	7.885599587948988E-4
hsa-miR-125a-3p	NEURL1	0.3175924124321048	3.691197911326327E-6
hsa-miR-99b-5p	GRIA1	0.2977149663496896	0.009911746888782602
hsa-miR-125a-5p	hsa-let-7e-3p	0.34036337790164095	0.0
hsa-miR-99b-5p	RPGRIP1	0.3510039596838609	0.009911746888782602
hsa-miR-125a-3p	CHN2	0.32102911256843775	0.009911746888782602
hsa-miR-99b-5p	PHLDA1	0.31401457036410957	5.655133980897453E-5
hsa-miR-99b-5p	KCNQ5	0.32278242663964324	0.009911746888782602
hsa-miR-125a-5p	GPR63	0.32470761484110405	5.655133980897453E-5
hsa-miR-125a-5p	GPR68	0.3162634873400151	7.885599587948988E-4
hsa-miR-125a-5p	FBXO17	0.31297347358125127	2.210515150924408E-7
hsa-miR-99b-5p	GPR139	0.31692089290919145	3.691197911326327E-6
hsa-miR-99b-5p	CEACAM21	0.3421681652163391	5.655133980897453E-5
hsa-miR-125a-5p	KHDRBS2	0.34079217999365385	0.0
hsa-miR-99b-5p	PLPPR5	0.318341546314484	0.009911746888782602
hsa-miR-99b-5p	PLPPR4	0.3830906868655639	5.655133980897453E-5
hsa-miR-99b-5p	LRRC7	0.3129595280778344	0.009911746888782602
hsa-miR-125a-5p	LGI1	0.3312032562524828	0.0
hsa-miR-125a-5p	NXPH1	0.32315144614028185	5.655133980897453E-5
hsa-miR-125a-5p	SYDE2	0.3087060553684786	5.655133980897453E-5
hsa-miR-125a-3p	KCNH7	0.32176804772583345	0.009911746888782602
hsa-miR-125a-5p	PBX3	0.30380847177902337	7.885599587948988E-4
hsa-miR-125a-3p	UNC5D	0.30754728498945394	0.009911746888782602
hsa-miR-125a-5p	CHRM2	0.3222786758986573	0.009911746888782602
hsa-miR-125a-5p	GPR88	0.35460062885601384	3.0701441389169304E-11
hsa-miR-99b-5p	SCN9A	0.3013232796382306	7.885599587948988E-4
hsa-miR-125a-5p	RPGRIP1	0.3238848425814023	1.1370904218210853E-12
hsa-miR-99b-3p	TSHZ3	0.30677410595149	5.655133980897453E-5
hsa-miR-125a-5p	NWD2	0.3522860021436475	3.691197911326327E-6
hsa-miR-125a-5p	SEMA6A	0.3164642647806651	0.0
hsa-let-7e-3p	hsa-let-7e-5p	0.351629807965071	0.0
hsa-let-7e-5p	hsa-miR-125a-5p	0.34643284696787624	0.0
hsa-miR-99b-5p	SMIM24	0.3379878761929591	1.2228270396263952E-8
hsa-miR-99b-5p	GLI2	0.30748566166737745	7.885599587948988E-4
hsa-miR-125a-5p	FIBCD1	0.302072989705002	0.009911746888782602
hsa-miR-125a-5p	ZNF154	0.33832995369132124	3.691197911326327E-6
hsa-miR-99b-5p	PLXNA2	0.3255816263001678	1.1370904218210853E-12
hsa-miR-125a-5p	HDAC9	0.33674339840093737	3.691197911326327E-6
hsa-miR-125a-3p	LONRF2	0.3150057966440791	2.210515150924408E-7
hsa-miR-99b-5p	GABRG2	0.31612318662001265	6.288110032670602E-10
hsa-miR-99b-5p	CHRM2	0.2997241214108234	7.885599587948988E-4
hsa-miR-125a-5p	SEC14L5	0.35813359269684875	5.655133980897453E-5
hsa-miR-125a-5p	LEMD1	0.33924033111936747	5.655133980897453E-5
hsa-miR-125a-5p	CDH23	0.33159895006257756	0.009911746888782602
hsa-miR-125a-5p	MPP3	0.3175052077294289	0.009911746888782602
hsa-miR-99b-5p	BLACAT1	0.29819498490340557	1.2228270396263952E-8
hsa-miR-125a-5p	BLACAT1	0.3041133827878099	0.009911746888782602
hsa-miR-125a-5p	KCNA5	0.29856871571308174	6.288110032670602E-10
hsa-miR-125a-5p	PHGDH	0.3286399949738352	0.0
hsa-miR-99b-3p	B3GLCT	0.31730625295304726	2.210515150924408E-7
hsa-miR-125a-5p	PEG10	0.3297160562479736	7.885599587948988E-4
hsa-miR-99b-5p	SAMD3	0.3597707262383703	0.0
hsa-let-7e-3p	hsa-miR-125a-5p	0.3401044930736069	0.0
hsa-miR-125a-5p	CTTNBP2	0.3657722239322503	0.0
hsa-miR-125a-3p	SLC22A31	0.3483640181348254	7.885599587948988E-4
hsa-let-7e-3p	MAL2	0.3538833141806273	0.009911746888782602
hsa-miR-125a-5p	UGT8	0.3169917662749088	0.009911746888782602
hsa-miR-125a-5p	NTN1	0.3242958586252939	1.1370904218210853E-12
hsa-miR-125a-5p	NTNG1	0.35451173611459047	0.0
hsa-miR-99b-3p	HCN2	0.33494400142483316	3.0701441389169304E-11
hsa-miR-125a-5p	UNC5D	0.3255920552127508	7.885599587948988E-4
hsa-miR-99b-5p	TIGAR	0.3405044429958497	0.0
hsa-miR-99b-5p	hsa-miR-125a-5p	0.3780023104160327	0.0
hsa-miR-125a-5p	GRAMD2A	0.3075193601758224	7.885599587948988E-4
hsa-miR-125a-5p	CTSC	0.33467368183651613	7.885599587948988E-4
hsa-miR-99b-5p	DDX31	0.3357538975058231	7.885599587948988E-4
hsa-miR-99b-5p	PCDHGA2	0.29919694855053836	7.885599587948988E-4
hsa-miR-125a-3p	SH3GL3	0.2999742305556076	0.009911746888782602
hsa-miR-99b-3p	TULP1	0.33052823505601026	0.009911746888782602
hsa-miR-125a-5p	PDE1B	0.31346760948025115	2.210515150924408E-7
hsa-miR-125a-5p	TSPAN18	0.322100211468443	0.009911746888782602
hsa-miR-125a-5p	DRAXIN	0.32448074692941936	3.691197911326327E-6
hsa-miR-125a-5p	ABLIM1	0.3480222195352434	5.655133980897453E-5
hsa-miR-125a-5p	NHLH1	0.3209482167718027	3.0701441389169304E-11
hsa-miR-125a-5p	MAL2	0.3496981293330869	2.210515150924408E-7
hsa-miR-99b-5p	YPEL2	0.2933736397662612	7.885599587948988E-4
hsa-miR-125a-5p	PRL	0.30207885372978016	7.885599587948988E-4
hsa-miR-99b-5p	ZIC2	0.3136144793362027	3.691197911326327E-6
